Firm_ID,Canonical_Firm,AKA_1,AKA_2,AKA_3,Variants_Merged,N_MDLs,N_Mentions,MDLs
F1120,The Garcia Law Firm,,,,1,1,1,1822
F1121,"Segal, McCambridge, Singer & Mahoney",Segal McCambridge Singer & Mahoney,"Segal McCambridge Singer & Mahoney, Ltd.",,1,2,4,"1822, 1996"
F1122,Patton Roberts McWilliams & Capshaw,,,,1,1,1,1822
F1123,Alioto Law Firm,The Alioto Law Firm,,,1,2,8,"1827, 1957"
F1124,Minami,,,,1,1,1,1827
F1125,Pillsbury,,,,1,1,1,1827
F1126,Rotherberger Johnson & Lyons,,,,1,1,1,1817
F1127,"Hudson Mallaney & Shindler, P.C.",,,,1,1,1,1817
F1128,Kramer Rayson,,,,1,1,1,1817
F1129,"Tyler Cooper & Alcorn, LLP",,,,1,1,1,1838
F1130,Wolf Popper LLP,,,,1,3,6,"1838, 1968, 3111"
F1131,Milberg Weiss,Milberg Weiss LLP,,,1,2,2,"1842, 1891"
F1132,"Stern Shapiro Weissberg & Varin, LLP",,,,1,1,1,1838
F1133,The Alvarez Law Firm,Alvarez Law Firm,,,1,3,3,"1842, 2051, 3140"
F1134,"Mark C. Tanenbaum, P.A.",,,,1,2,3,"1865, 2502"
F1135,Law Offices of Howard Siegel,,,,1,1,1,1865
F1136,"Strom Law Firm, L.L.C.",,,,1,1,1,1865
F1137,"KamberEdelson, LLC",KamberEdelson LLC,,,1,1,2,1850
F1138,Maniklal & Dennis LLP,,,,1,1,1,1854
F1139,"Metcalf, Kaspari, Howard, Engdahl & Lazarus, P.A.",,,,1,1,1,1854
F1140,Public Justice Center,,,,1,1,1,1854
F1141,"Duplass, Zwain, Bourgeois, Morton, Pfister & Weinstock, APLC",,,,1,1,1,1873
F1142,Liner Grode Stein Yankelevitz Sunshine Regenstreif & Taylor LLP,,,,1,1,1,1875
F1143,"Squitieri & Fearson, LLP",,,,1,1,1,1875
F1144,Gainey & McKenna,,,,1,1,1,1875
F1145,Watts Guerra Craft,,,,1,1,1,1873
F1146,"Drubner, Hartley & Hellman LLC",,,,1,1,1,1894
F1147,Whatley Kallas LLP,"Whatley Kallas, LLP",Whatley Kallas LLC,,1,3,3,"1894, 2048, 2415"
F1148,Westerman Law Corp.,,,,1,2,2,"1891, 2145"
F1149,Berman De Valerio,,,,1,2,2,"1898, 1963"
F1150,"Goldenberg & Johnson, PLLC",,,,1,1,2,1905
F1151,"Salas & Co., L.C.",Salas & Co.,,,1,3,6,"1905, 1953, 2328"
F1152,"Sanford, Stevenson Riff LLP",Sanford Stevenson Riff LLP,,,1,1,2,1905
F1153,Bowman & Brooke LLP,,,,1,1,6,1905
F1154,Ungaretti & Harris LLP,,,,1,1,1,1911
F1155,Byrnes & Keller LLP,,,,1,1,1,1919
F1156,Breskin Johnson & Townsend,,,,1,1,1,1919
F1157,Zwerling Schacter & Zwerling LLP,,,,1,1,1,1919
F1158,"Car & Reinbrecht, PC",,,,1,1,1,1920
F1159,"Horwitz, Horwitz & Paradis, Attorneys at Law",,,,1,1,1,1920
F1160,"Bramson, Plutzik, Mahler & Birkhaeuser, LLP",,,,1,1,1,1907
F1161,"Baker, Sterchi, Cowden & Rice L.L.C.",,,,1,1,1,1909
F1162,"Squire, Sanders & Dempsey LLP","Squire, Sanders & Dempsey L.L.P.",,,1,2,2,"1909, 1928"
F1163,Law Offices of Howard Nations,,,,1,1,1,1909
F1164,"Fibich, Hampton, Leebron & Garth",,,,1,1,1,1909
F1165,Simmons Cooper LLC,,,,1,1,1,1909
F1166,Jessee & Jessee,,,,1,1,1,1899
F1167,Howery LLP,,,,1,1,1,1899
F1168,"Graham Curtin, P.A.",,,,1,1,1,1914
F1169,Law Office of Stephen Woodfin,,,,1,1,1,1921
F1170,The Maher Law Firm,THE MAHER LAW FIRM,Maher Law Firm,,1,2,4,"1935, 1938"
F1171,"OBERMAYER, REBMANN, MAXWELL, & HIPPEL, LLP",,,,1,1,1,1935
F1172,DILWORTH PAXSON LLP,Dilworth Paxson LLP,,,1,2,2,"1935, 3094"
F1173,"McCARTHY WEISBERG CUMMINGS, P.C.",,,,1,1,1,1935
F1174,HANGLEY ARONCHICK SEGAL & PUDLIN,,,,1,1,1,1935
F1175,Johnson Bottini LLP,,,,1,1,1,1933
F1176,Saxena White P.A.,Saxena White LLP,,,1,2,5,"1933, 2058"
F1177,Wild Law Group PLLC,,,,1,1,4,1952
F1178,Morris and Morris LLC Counselors At Law,,,,1,1,1,1946
F1179,"Specter Specter Evans & Manogue, P.C.","SPECTER SPECTER EVANS & MANOGUE, P.C.","Specter Specter Evans & Manogue, PC",,1,2,5,"1942, 1953"
F1180,"Gurewitz & Raben, PLLC",,,,1,1,5,1952
F1181,Lewis Saul & Associates,"Lewis Saul & Associates, P.C.",Lewis Saul & Associates P.C.,,1,3,7,"1943, 1954, 2426"
F1182,The Giatras Law Firm,,,,1,1,3,1943
F1183,Weitz & Luxemberg,,,,1,2,2,"1938, 2342"
F1184,Wolf Haldenstein,,,,1,2,2,"1938, 1997"
F1185,"Whateley Drake, LLP",,,,1,1,1,1938
F1186,"Eichen, Levinson",,,,1,1,1,1938
F1187,Leclair Ryan,LeClair Ryan,,,1,1,2,1943
F1188,Levitt & Kaizer,,,,1,1,2,1952
F1189,the Law Offices of Max Wild,Law Offices of Max Wild,,,1,1,2,1952
F1190,the Perrin Law Firm,The Perrin Law Firm,,,1,1,2,1952
F1191,Nilan Johnson Lewis PA,,,,1,1,2,1943
F1192,"Bleau Fox, A.P.L.C.","BLEAU FOX, A P.L.C.",,,1,1,5,1957
F1193,"Gary D. McCallister & Associates, LLC","Gary D. McCallister and Associates, LLC",,,1,1,5,1957
F1194,"LAW OFFICES OF KEVIN M. COSTELLO, P.C.",,,,1,1,2,1955
F1195,"Murray, Plumb & Murray",,,,1,1,1,1954
F1196,Quetglas/Archie Lamb/Kirk Wood,,,,1,1,3,1953
F1197,Parker & Wachman,,,,1,1,3,1953
F1198,"Levin, Papantonio, et al.",Levin Papantonio et al,,,1,2,4,"1953, 2299"
F1199,"Woloshin & Killino, P.C.",,,,1,1,3,1953
F1200,"Sussman, Godfrey LLP",,,,1,1,1,1957
F1201,Arnold & Itkin LLP,,,,1,1,2,1953
F1202,"Hissey Keintz, L.L.P.",,,,1,1,1,1968
F1203,"Dealy & Silberstein, LLP",,,,1,1,3,1963
F1204,"Getman & Sweeney, PLLC",,,,1,1,1,1984
F1205,Langendorf Law Office,,,,1,1,1,1984
F1206,Spiro Moore LLP,,,,1,1,1,1980
F1207,Bock & Hatch LLC,,,,1,1,1,1980
F1208,Chant & Company A Professional Law Corporation,,,,1,1,1,1980
F1209,the Linde Law Firm,,,,1,1,1,1980
F1210,"PARRY DEERING FUTSCHER & SPARKS, P.S.C.",,,,1,1,1,1974
F1211,"Blau, Brown & Leonard, LLC",,,,1,1,1,1981
F1212,Lexington Law Group LLP,"Lexington Law Group, LLP",,,1,2,3,"1992, 2074"
F1213,Bell & Bands PLLC,,,,1,1,1,1968
F1214,Bailey Perrin Bailey,,,,1,2,2,"1968, 2233"
F1215,Sanford Pinedo LLP,,,,1,1,1,1968
F1216,Giardi Keese,,,,1,1,1,1968
F1217,"Pittman & Perry, PA",,,,1,1,1,1985
F1218,"Franklin, Gray & White",Franklin Gray & White,,,1,2,3,"1985, 1998"
F1219,The Law Offices of Greg L. Davis,,,,1,1,1,1985
F1220,"Bahe, Cook, Cantley & Jones, PLC",,,,1,1,1,1985
F1221,Law Offices of John C. Davis,,,,1,1,1,1985
F1222,Law Offices of Michael Brehne,,,,1,1,1,1985
F1223,"deBeaubien, Knight",,,,1,1,1,1985
F1224,O’NEILL & BORGES,,,,1,1,1,1960
F1225,FOLEY & LARDNER LLP,,,,1,1,1,1960
F1226,"McCONNELL VALDES, LLC",,,,1,1,1,1960
F1227,GARVEY SCHUBERT & BARER,,,,1,1,1,1960
F1228,"GOLDMAN, ANTONETTI & CORDOVA, PSC",,,,1,1,1,1960
F1229,"JIMENEZ, GRAFFAM & LAUSELL",,,,1,1,1,1960
F1230,Schiff Hardin LLP,,,,1,1,1,1997
F1231,"Morrison, Fenske & Sund P.A.","Morrison Fenske & Sund, PA",,,1,1,5,1999
F1232,"Hale & Wagner, S.C.",,,,1,1,1,1999
F1233,"Aylstock, Witkin, Kreiss",,,,1,1,1,2004
F1234,"Schoengold Sporn Laitman & Lometti, P.C.","Schoengold, Sporn, Laitman & Lometti, P.C.",,,1,2,2,"2011, 2017"
F1235,Freed & Weiss,,,,1,1,2,2001
F1236,Arbogast & Berns LLP,,,,1,1,2,2015
F1237,"Larry D. Drury, Ltd.",,,,1,1,1,1998
F1238,"Ralph K. Phalen, Attorney at Law",,,,1,1,1,1998
F1239,"Turner & Maasch, Inc.",,,,1,1,1,1998
F1240,"Frank Piscitelli Co., L.P.A.",,,,1,1,1,1998
F1241,"Girard, Gibbs & De Bartolomeo, LLP",,,,1,1,1,2017
F1242,Hollister & Brace,,,,1,2,3,"2028, 2054"
F1243,"Zelle, McDonough and Cohen",,,,1,1,2,2028
F1244,Fugazy & Rooney LLP,,,,1,1,2,2025
F1245,Berger & Gottlieb,,,,1,1,1,2025
F1246,The Consumer Advocacy Center P.C.,,,,1,1,3,2025
F1247,Law Office of Michael J. San Souci,,,,1,1,1,2025
F1248,Kelly Law Office,,,,1,1,1,2025
F1249,"Meiselman, Denlea, Packman, Carton & Eberz P.C.",,,,1,1,1,2023
F1250,"Onder, Shelton, O'Leary & Peterson, LLC",,,,1,1,1,2023
F1251,Law Offices of Alexander M. Schack,,,,1,1,1,2023
F1252,The Mogin Law Firm P.C.,"the Mogin Law Firm, P.C.",,,1,2,2,"2023, 2668"
F1253,"Heidell, Pittoni, Murphy & Back, LLP",,,,1,1,1,2023
F1254,"Weinner & Gould, P.C.",,,,1,1,1,2042
F1255,"Williams, Williams, Rattner & Plunkett, P.C.",,,,1,1,2,2042
F1256,"Wienner & Gould, P.C.",,,,1,1,1,2042
F1257,"Shavitz Law Group, PA",,,,1,2,2,"2004, 2056"
F1258,"Schreiber & Petro, P.C.",,,,1,2,2,"2004, 2056"
F1259,"Whetstone Myers Perkins & Fulda, LLC",,,,1,1,1,2054
F1260,"The Gilreath Law Firm, P.A.",,,,1,1,1,2054
F1261,"Michael J. Blaschke, P.C.",,,,1,1,1,2048
F1262,"Rachel Lawrence Mor, P.C.",,,,1,1,1,2048
F1263,"Wisener Nunnally Gold, L.L.P.",,,,1,1,1,2046
F1264,Sparer Law Group,The Sparer Law Group,,,1,1,2,2063
F1265,"Shiner and Sosin, PA",,,,1,1,1,2051
F1266,"Hill & Robbins, P.C.",,,,1,1,1,2051
F1267,"Deal, Cooper & Holton, PLLC",,,,1,1,1,2051
F1268,Arnold Law Firm,ARNOLD LAW FIRM,,,1,2,2,"2051, 3149"
F1269,Dinsmore & Shohl LLP,,,,1,1,1,2051
F1270,"Carlton Fields, P.A.",,,,1,1,1,2051
F1271,Foley & Mansfield PLLP,,,,1,1,1,2066
F1272,The Shuman Law Firm,the Shuman Law Firm,,,1,1,2,2063
F1273,"Haviland Hughes, LLC",,,,1,1,2,2074
F1274,Burke LLP,Burke PLLC,"Burke Law Offices, LLC",,1,4,6,"2083, 2416, 3071, 3119"
F1275,Ben Barnes Group,,,,1,1,1,2068
F1276,Marian S. Rosen & Associates,,,,1,1,1,2068
F1277,Lambert Coffin,,,,1,1,1,2068
F1278,Rudman & Winchell,,,,1,1,1,2068
F1279,GERGOSIAN & GRALEWSKI LLP,Gergosian & Gralewski,,,1,1,3,2086
F1280,"Andrus Boudreaux, PLC",,,,1,1,1,2087
F1281,Mark Zamora & Associates,,,,1,1,1,2087
F1282,McCulley McCluer LLC,McCulley McCluer PLLC,,,1,2,6,"2089, 2972"
F1283,"Schreeder, Wheeler & Flint, LLP",,,,1,1,2,2089
F1284,"Kreindler & Kreindler, LLP/ Lipsitz, Green Scime Cambria, LLP",,,,1,1,4,2085
F1285,"Clifford Law Offices, P.C./ Colucci & Gallaher",,,,1,1,4,2085
F1286,"Speiser Krause Nolan & Granito/ Connors & Vilardo, LLC",,,,1,1,4,2085
F1287,"Baumeister & Samuels, PC",,,,1,1,3,2085
F1288,"Paul William Beltz, P.C.",,,,1,1,2,2085
F1289,"Gair, Gair, Conauson, Steigman, & Mackauf",,,,1,1,1,2085
F1290,Law Office of Jonathan C. Reiter,,,,1,1,2,2085
F1291,"Hodgson Russ, LLP",,,,1,1,2,2085
F1292,"Magavern, Magavern & Grimm",,,,1,1,1,2085
F1293,Doran & Murphy,,,,1,1,1,2085
F1294,"Merrill Nomura & Molineux, LLP",,,,1,1,1,2098
F1295,"Levy Ram and Olson, llp",,,,1,1,1,2098
F1296,Law Offices of Sam Lock,,,,1,1,2,2098
F1297,Ram and Olson L.L.P.,,,,1,1,1,2098
F1298,Merrill Namora & Molineaux LLP,,,,1,1,1,2098
F1299,Williams Montgomery & John Ltd.,Williams Montgomery & John Ltd,,,1,1,4,2109
F1300,"Edelson McGuire, LLC",Edelson McGuire LLC,,,1,4,8,"2103, 2167, 2250, 2261"
F1301,"Gutride Safier, LLP",,,,1,1,2,2103
F1302,Parisi & Havens LLP,,,,1,1,1,2103
F1303,"Law Offices of Freedman & Freedman, PLC",,,,1,1,1,2103
F1304,Gilbert LLP,,,,1,1,2,2124
F1305,Millstein and Associates,,,,1,1,2,2124
F1306,"Law Office of Donelon, P.C.",,,,1,1,1,2138
F1307,Marlin & Saltzman,"Marlin & Saltzman, LLP",,,1,2,2,"2138, 2226"
F1308,Sturdevant Law Firm,,,,1,2,2,"2138, 2274"
F1309,"The Huge Law Firm, PLLC",The Huge Law Firm PLLC,,,1,1,2,2147
F1310,Freeborn & Peters LLP,,,,1,1,1,2109
F1311,The Kralowec Law Group,,,,1,1,1,2186
F1312,Rothken Law Firm,,,,1,1,1,2188
F1313,Gardy & Notis LLP,,,,1,1,1,2188
F1314,Harke Clasby & Bushman LLP,,,,1,2,2,"2173, 2324"
F1315,Strange & Carpenter,STRANGE & CARPENTER,,,1,5,8,"2196, 2238, 2258, 2358, 2481"
F1316,"Kerger & Hartman, LLC",,,,1,1,1,2196
F1317,"YOUNG CONAWAY STARGATT & TAYLOR, LLP",,,,1,1,1,2200
F1318,FLASTER/GREENBERG P.C.,,,,1,1,1,2200
F1319,"Finnegan, Henderson, Farabow, Garrett & Dunner, LLP",,,,1,1,1,2200
F1320,Connolly Bove Lodge & Hutz LLP,,,,1,1,1,2200
F1321,NBA,,,,1,1,1,2199
F1322,Gordon Law Offices,,,,1,1,1,2186
F1323,Kerr & Wagstaffe LLP,,,,1,1,2,2208
F1324,"The Daniel D. King Law Firm, PLLC",,,,1,1,1,2208
F1325,"Koss & Schonfeld, LLP",,,,1,1,1,2220
F1326,"Klein & Solomon, LLP",,,,1,1,1,2220
F1327,The Piscitelli Law Firm,Piscitelli Law Firm,the Piscitelli Law Firm,,1,3,3,"2220, 2317, 2324"
F1328,Sutton Rankin PLC,,,,1,1,1,2226
F1329,"STACK & ASSOCIATES, P.C.",,,,1,1,2,2218
F1330,Weller Green Toups & Terrell,,,,1,1,1,2223
F1331,"John F. Nevares & Associates, P.S.C.",,,,1,1,1,2223
F1332,"Law Offices of Richard R. Barrett, PLLC",,,,1,1,1,2223
F1333,The Katriel Law Firm,,,,1,1,1,2223
F1334,"Klein Kavanagh Costello, LLP",,,,1,2,3,"2233, 2290"
F1335,The Koch Law Firm PC,,,,1,1,1,2226
F1336,Urban & Taylor S.C.,,,,1,1,1,2226
F1337,Piper & Associates,,,,1,1,1,2226
F1338,"Bunch, James & Zamora",,,,1,1,1,2226
F1339,"Wites & Kapetan, P.A.",,,,1,1,1,2238
F1340,"Isaac, Brant, Ledman and Teetor, LLP",,,,1,1,1,2233
F1341,"Schlanger & Schlanger, LLP",,,,1,1,1,2233
F1342,"Wilson, Troclair & Lovins",,,,1,1,1,2264
F1343,Birka-White Law Offices,,,,1,1,1,2247
F1344,Law Offices of David H. Greenberg,,,,1,1,1,2247
F1345,Law Offices of David A. McKay LLC,,,,1,1,1,2258
F1346,Frank & Bianco LLP,"Frank & Bianco, LLP",,,1,1,2,2275
F1347,"The Rosen Law Firm, P.A.",the Rosen Law Firm,,,1,2,3,"2275, 2989"
F1348,"Smith & McMorrow, P.C.",,,,1,1,1,2261
F1349,Speights and Runyan,,,,1,1,2,2000
F1350,Pope and Hudgens,,,,1,1,1,2000
F1351,"Wohl & Fruchter, LLP",Wohl & Fruchter LLP,,,1,1,2,2275
F1352,Wills Law Firm,,,,1,1,1,2266
F1353,Yetter Coleman LLP,,,,1,1,2,2266
F1354,"Marshall & Lewis, LLP",,,,1,1,2,2266
F1355,"Padilla, Rodriguez & de la Garza, LLP",,,,1,1,1,2266
F1356,Ballard Spahr,,,,1,1,1,2284
F1357,"Roddy Klein & Ryan (to be renamed Klein Kavanagh Costello, LLP as of January 1, 2012)",,,,1,1,1,2274
F1358,Housing and Economic Rights Advocates,,,,1,1,1,2274
F1359,Stonebarger Law,,,,1,1,1,2274
F1360,Hudson Mallaney Shindler Anderson P.C.,"Hudson, Mallaney, Shindler & Anderson, P.C.",,,1,2,2,"2274, 2290"
F1361,Neighborhood Legal Services,,,,1,1,1,2290
F1362,"Mauriello Law Firm, APC",,,,1,1,1,2290
F1363,"Lanza & Smith, PLC",,,,1,1,1,2290
F1364,"The Grant Law Firm, PLLC",,,,1,1,1,2290
F1365,"Friscia & Associates, LLC",,,,1,1,1,2290
F1366,McGlinchey Stafford PLLC,,,,1,1,1,2299
F1367,Attorneys General of the State of Connecticut,,,,1,1,1,2293
F1368,STEWARTS LAW US LLP,,,,1,1,6,2314
F1369,STRAITE PLLC,,,,1,1,1,2314
F1370,Grygiel Law LLC,,,,1,1,2,2314
F1371,Beasley Allen et al,,,,1,1,1,2299
F1372,Hanly Conroy et al,,,,1,1,1,2299
F1373,Law Offices of W Mark Lanier,,,,1,1,1,2299
F1374,Morrow Morrow et al,,,,1,1,1,2299
F1375,Robinson Calcagnie et al,,,,1,1,1,2299
F1376,"the Gorny Law Firm, LC",,,,1,1,1,2314
F1377,"Burns, Cunningham & Mackey, P.C.",,,,1,1,1,2314
F1378,Bergmanis Law Firm LLC,,,,1,1,1,2314
F1379,Sianni & Straite LLP,,,,1,1,1,2314
F1380,"Bingham & Lea, P.C.",,,,1,1,1,2317
F1381,"Lackey Hershman, LLP",,,,1,1,1,2317
F1382,Law Office of Thomas H. Brill,,,,1,1,4,2328
F1383,Sharp McQueen PA,,,,1,1,3,2328
F1384,Brady & Associates,,,,1,1,3,2328
F1385,Bernstein Leibhard LLP,,,,1,1,3,2328
F1386,Arias Ozzello law firm,,,,1,1,1,2330
F1387,Levin Fishbein law firm,,,,1,1,1,2330
F1388,"Adams and Reese, LLP",,,,1,1,1,2328
F1389,"JUSTIN O’TOOLE LUCEY, PA","Justin O’Toole Lucey, P.A.",,,1,2,2,"2333, 2514"
F1390,"Smith, Bundy, Bybee & Barnett, PC","SMITH, BUNDY, BYBEE & BARNETT, P.C.","Smith Bundy, Bybee & Barnett P.C.",,1,1,4,2333
F1391,Carney Williams,,,,1,2,2,"2334, 2373"
F1392,McTigue Law LLP,,,,1,1,1,2335
F1393,The Lucey Law Firm,,,,1,1,1,2333
F1394,"Childress Duffy, Ltd.",,,,1,2,2,"2333, 2688"
F1395,THORNTON & NAUMES LLP,,,,1,1,1,2335
F1396,MURRAY MURPHY MOUL + BASIL LLP,,,,1,1,1,2335
F1397,ROBBINS UMEDA LLP,,,,1,1,1,2335
F1398,"Finger & Slanina, L.L.C.",,,,1,1,1,2358
F1399,"Stewarts Law U.S., L.L.C.",,,,1,1,1,2358
F1400,Tracey Law Firm,,,,1,1,1,2342
F1401,LAW OFFICES OF GORDON BALL,The Law Offices of Gordon Ball,Gordon Ball PLLC,,1,2,3,"2343, 2508"
F1402,McDermott Will & Emery LLP,,,,1,1,1,2359
F1403,Nelson Bumgardner Casto P.C.,,,,1,1,1,2371
F1404,"InnovaLaw, P.C.",,,,1,1,1,2371
F1405,STRANGE & BUTLER LLP,Strange & Butler LLP,,,1,1,2,2358
F1406,Reese Richman LLP,,,,1,1,1,2361
F1407,Davis & Norris,Davis & Norris LLP,,,1,3,4,"2361, 2985, 3001"
F1408,Campbell Law,,,,1,1,1,2359
F1409,Gentle Turner Sexton Debrosse & Harbison,,,,1,1,2,2407
F1410,JonesWard PLC,,,,1,1,2,2407
F1411,Providio Lien Counsel,,,,1,1,1,2385
F1412,Stanley Iola LLP,,,,1,1,1,2405
F1413,"Terrell Marshall Daudt & Willie, PLLC",Terrell Marshall Daudt & Willie PLLC,,,1,1,2,2416
F1414,"Keogh Law, Ltd.",Keogh Law Ltd.,"Keogh Law, LTD",,1,2,5,"2416, 2478"
F1415,"McCuneWright, LLP",,,,1,1,2,2424
F1416,Delaware Department of Justice,,,,1,1,1,2446
F1417,Williamson & Williams,,,,1,1,1,2416
F1418,"Meyer Wilson Co., LPA",,,,1,1,1,2416
F1419,"Rigrodsky & Long, P.A.",,,,1,1,2,2451
F1420,Cohen Law Group P.C.,,,,1,1,2,2451
F1421,Law Offices of Todd M. Friedman,,,,1,1,1,2439
F1422,"Agruss Law Firm, LLC",,,,1,1,1,2439
F1423,"Evans Law Firm, P.A.",,,,1,1,1,2439
F1424,"Hirsch Law Firm, P.A.",,,,1,1,1,2439
F1425,"Marks & Klein, LLP",,,,1,1,1,2439
F1426,Holland Law Firm,,,,1,2,4,"2474, 2973"
F1427,"McElroy, Deutsch, Mulvaney & Carpenter, LLP","MCELROY, DEUTSCH, MULVANEY & CARPENTER, LLP",,,1,2,6,"2471, 3113"
F1428,NastLawLLC,,,,1,1,1,2458
F1429,Feldman and Pinto,,,,1,1,1,2458
F1430,Hyde & Swigart,,,,1,1,1,2478
F1431,"Lyngklip & Associates Consumer Law Group, PLC",,,,1,1,1,2478
F1432,Denlca & Carton LLP,,,,1,1,1,2491
F1433,Del Sole Cavanaugh Stroyd LLC,,,,1,2,3,"2491, 3014"
F1434,Stewart M. Weltman LLC,,,,1,1,1,2491
F1435,"Spears, Moore, Rebman & Williams, P.C.",,,,1,1,3,2508
F1436,"Berke, Berke, & Berke",,,,1,1,2,2508
F1437,"Miller & Martin, PLLC",,,,1,1,1,2508
F1438,"Baker Botts, L.L.P",,,,1,1,1,2508
F1439,"Maynard, Cooper & Gale, P.C.",,,,1,1,1,2508
F1440,"Grant, Konvalinka & Harrison, PC",,,,1,1,1,2508
F1441,"Cipriani & Werner, P.C.",,,,1,1,1,2511
F1442,"Warren and Griffin, P.C.",,,,1,1,1,2508
F1443,"Langston & Lott, PA",,,,1,1,1,2502
F1444,"Heim Payne & Chorush, LLP",,,,1,1,1,2521
F1445,Butsch Roberts & Associates LLC,,,,1,1,1,2564
F1446,"Quantum Legal, LLC","QUANTUM LEGAL, LLC",,,1,1,3,2540
F1447,"Law Offices of Walkup, Melodia, Kelly & Schoenberger, A Professional Corporation",,,,1,1,2,2532
F1448,Myers Brier & Kelly LLP,,,,1,1,3,2532
F1449,"Landskroner, Grieco, Merriman, LLC","LANDSKRONER, GRIECO, MERRIMAN, LLC",,,1,1,3,2577
F1450,"Steelman, Gaunt & Horsefield",,,,1,1,1,2562
F1451,"Wise & Donahue, PLC",,,,1,1,1,2514
F1452,"Herrick, Feinstein LLP",,,,1,1,1,2577
F1453,"Hausfeld, LLP - DC",,,,1,1,1,2583
F1454,"Harris Penn Lowry, LLP",Harris Penn Lowry LLP,,,1,1,6,2583
F1455,Altshuler Berzon LLP,,,,1,2,6,"2617, 2992"
F1456,Law Office of Steve Gibbins,,,,1,1,1,2588
F1457,"W. Pitts Carr and Associates, PC",,,,1,1,1,2583
F1458,Derby Curtis LLP,,,,1,1,1,2639
F1459,"Eisenberg, Rothweiler, Winkler, Eisenberg & Jeck, P.C.",,,,1,1,1,2654
F1460,"Kramer, Dillof, Livingston & Moore",,,,1,1,1,2654
F1461,Stein Mitchell Cipollone Beato & Missner,,,,1,1,1,2654
F1462,"Morelli Law Firm, PLLC",,,,1,1,2,2654
F1463,GableGotwals,,,,1,1,3,2700
F1464,"Langer, Grogan & Diver L.L.P.","Langer, Grogan & Diver, P.C.",,,1,1,2,2668
F1465,Law Offices of Jonathan A. Sorkowitz,,,,1,1,2,2903
F1466,Michael Best & Friedrich LLP,,,,1,1,2,2688
F1467,Chaikin Law Firm PLLC,,,,1,1,1,2688
F1468,"Arthur Chapman Kettering Smetak Pikala, P.A.",,,,1,1,1,2688
F1469,Pierce Bainbridge Beck Price & Hecht LLP,,,,1,1,1,2903
F1470,Smolen & Roytman,,,,1,1,1,2903
F1471,Connors LLP,,,,1,1,1,2903
F1472,"Caruso Law Firm, P.C.",,,,1,1,1,2903
F1473,Reich Radcliffe & Hoover LLP,,,,1,1,1,2903
F1474,Forchelli Deegan Terrana,,,,1,1,1,2903
F1475,Shindler Anderson Goplerud & Weese PC,"Shindler, Anderson, Goplerud & Weese P.C.",,,1,2,2,"2903, 3036"
F1476,KING & SPALDING LLP,King & Spalding,King & Spalding LLP,,1,4,13,"2915, 2924, 2973, 3111"
F1477,Goodell Devries,,,,1,1,1,2924
F1478,Vinson & Elkins LLP,,,,1,2,3,"2925, 3121"
F1479,Siro Smith Dickson Law Firm,SIRO SMITH DICKSON LAW FIRM,,,1,1,7,2936
F1480,Langdon & Emison,LANGDON & EMISON,"Langdon & Emison, LLC",,1,2,7,"2936, 3081"
F1481,Wollmuth Maher & Deutsch LLP,,,,1,1,2,2931
F1482,Malkinson & Halpern PC,,,,1,1,2,2931
F1483,Rogers & Hardin LLP,,,,1,1,1,2933
F1484,"Consumer Litigation Associates, P.C.",,,,1,2,5,"2933, 3128"
F1485,Kelly Guzzo PLC,"Kelly Guzzo, PLC",,,1,2,5,"2933, 3128"
F1486,Khayat Law Firm,,,,1,1,2,2933
F1487,"GOODELL, DEVRIES, LEECH & DANN, LLP",,,,1,1,1,2924
F1488,PHILLIPS LYTLE LLP,,,,1,1,1,2924
F1489,"White, Graham, Buckley & Carr, L.L.C.","WHITE, GRAHAM, BUCKLEY, & CARR, L.L.C",,,1,1,10,2936
F1490,Clayton Jones Law Firm,,,,1,1,5,2936
F1491,"Emerson Firm, PLLC","EMERSON FIRM, PLLC",,,1,1,6,2936
F1492,"Lundberg Law Firm, P.L.C.","LUNDBERG LAW FIRM, P.L.C.",,,1,1,6,2936
F1493,"Griffith Law Center, PLLC","GRIFFITH LAW CENTER, PLLC",,,1,1,6,2936
F1494,Steckler Gresham Cochran PLLC,,,,1,1,1,2946
F1495,Thompson Coburn LLP,"Thompson Coburn, LLP",,,1,2,2,"2946, 2993"
F1496,Jennings PLLC,,,,1,1,2,2936
F1497,"BIRD, MARELLA, BOXER, WOLPERT, NESSIM, DROOKS, LINCENBERG & RHOW, P.C.","Bird, Marella, Boxer, Wolpert, Nessim, Drooks, Lincenberg & Rhow, P.C.",,,1,1,2,2948
F1498,"CLAYTON JONES, ATTORNEY AT LAW",,,,1,1,1,2936
F1499,"SANDY LAW FIRM, P.C.",,,,1,1,1,2936
F1500,Wittels McInturff Palikovic,,,,1,1,1,2951
F1501,"Pope McGlamry, P.C.",Pope McGlamry,"POPE McGLAMRY, P.C.",,1,4,5,"2924, 2949, 3014, 3140"
F1502,"MAY LIGHTFOOT, PLLC",,,,1,1,1,2924
F1503,Moore & Van Allen PLLC,,,,1,1,1,2945
F1504,Dovel & Luner,"Dovel & Luner, LLP",,,1,3,4,"2955, 2985, 3001"
F1505,"James & Carter, PLC",,,,1,1,1,2949
F1506,"Warshauer McLaughlin Law Group, P.C.",,,,1,1,1,2949
F1507,Wells and Associates,,,,1,1,1,2949
F1508,Israel David LLC,,,,1,3,3,"2948, 3096, 3113"
