Firm_ID,Canonical_Firm,AKA_1,AKA_2,AKA_3,Variants_Merged,N_MDLs,N_Mentions,MDLs
F1051,ONEILL & BORGES,,,,1,1,1,1960
F1052,FOLEY & LARDNER LLP,,,,1,1,1,1960
F1053,"McCONNELL VALDES, LLC",,,,1,1,1,1960
F1054,GARVEY SCHUBERT & BARER,,,,1,1,1,1960
F1055,"GOLDMAN, ANTONETTI & CORDOVA, PSC",,,,1,1,1,1960
F1056,"JIMENEZ, GRAFFAM & LAUSELL",,,,1,1,1,1960
F1057,Schiff Hardin LLP,,,,1,1,1,1997
F1058,"Hale & Wagner, S.C.",,,,1,1,1,1999
F1059,"Larry D. Drury, Ltd.",,,,1,1,1,1998
F1060,"Ralph K. Phalen, Attorney at Law",,,,1,1,1,1998
F1061,"Turner & Maasch, Inc.",,,,1,1,1,1998
F1062,Berger & Gottlieb,,,,1,1,1,2025
F1063,Law Office of Michael J. San Souci,,,,1,1,1,2025
F1064,Kelly Law Office,,,,1,1,1,2025
F1065,"Meiselman, Denlea, Packman, Carton & Eberz P.C.",,,,1,1,1,2023
F1066,Law Offices of Alexander M. Schack,,,,1,1,1,2023
F1067,"Heidell, Pittoni, Murphy & Back, LLP",,,,1,1,1,2023
F1068,"Weinner & Gould, P.C.",,,,1,1,1,2042
F1069,"Wienner & Gould, P.C.",,,,1,1,1,2042
F1070,"The Gilreath Law Firm, P.A.",,,,1,1,1,2054
F1071,"Michael J. Blaschke, P.C.",,,,1,1,1,2048
F1072,"Rachel Lawrence Mor, P.C.",,,,1,1,1,2048
F1073,"Wisener Nunnally Gold, L.L.P.",,,,1,1,1,2046
F1074,"Shiner and Sosin, PA",,,,1,1,1,2051
F1075,"Hill & Robbins, P.C.",,,,1,1,1,2051
F1076,"Deal, Cooper & Holton, PLLC",,,,1,1,1,2051
F1077,Dinsmore & Shohl LLP,,,,1,1,1,2051
F1078,"Carlton Fields, P.A.",,,,1,1,1,2051
F1079,Foley & Mansfield PLLP,,,,1,1,1,2066
F1080,Ben Barnes Group,,,,1,1,1,2068
F1081,Marian S. Rosen & Associates,,,,1,1,1,2068
F1082,Lambert Coffin,,,,1,1,1,2068
F1083,Rudman & Winchell,,,,1,1,1,2068
F1084,"Gair, Gair, Conauson, Steigman, & Mackauf",,,,1,1,1,2085
F1085,"Magavern, Magavern & Grimm",,,,1,1,1,2085
F1086,Doran & Murphy,,,,1,1,1,2085
F1087,"Merrill Nomura & Molineux, LLP",,,,1,1,1,2098
F1088,Merrill Namora & Molineaux LLP,,,,1,1,1,2098
F1089,Parisi & Havens LLP,,,,1,1,1,2103
F1090,"Law Offices of Freedman & Freedman, PLC",,,,1,1,1,2103
F1091,"Law Office of Donelon, P.C.",,,,1,1,1,2138
F1092,Freeborn & Peters LLP,,,,1,1,1,2109
F1093,The Kralowec Law Group,,,,1,1,1,2186
F1094,Rothken Law Firm,,,,1,1,1,2188
F1095,"Kerger & Hartman, LLC",,,,1,1,1,2196
F1096,"YOUNG CONAWAY STARGATT & TAYLOR, LLP",,,,1,1,1,2200
F1097,FLASTER/GREENBERG P.C.,,,,1,1,1,2200
F1098,"Finnegan, Henderson, Farabow, Garrett & Dunner, LLP",,,,1,1,1,2200
F1099,Connolly Bove Lodge & Hutz LLP,,,,1,1,1,2200
F1100,NBA,,,,1,1,1,2199
F1101,Gordon Law Offices,,,,1,1,1,2186
F1102,"The Daniel D. King Law Firm, PLLC",,,,1,1,1,2208
F1103,"Koss & Schonfeld, LLP",,,,1,1,1,2220
F1104,"Klein & Solomon, LLP",,,,1,1,1,2220
F1105,Sutton Rankin PLC,,,,1,1,1,2226
F1106,Weller Green Toups & Terrell,,,,1,1,1,2223
F1107,"John F. Nevares & Associates, P.S.C.",,,,1,1,1,2223
F1108,The Katriel Law Firm,,,,1,1,1,2223
F1109,The Koch Law Firm PC,,,,1,1,1,2226
F1110,Urban & Taylor S.C.,,,,1,1,1,2226
F1111,Piper & Associates,,,,1,1,1,2226
F1112,"Wites & Kapetan, P.A.",,,,1,1,1,2238
F1113,"Schlanger & Schlanger, LLP",,,,1,1,1,2233
F1114,"Wilson, Troclair & Lovins",,,,1,1,1,2264
F1115,Birka-White Law Offices,,,,1,1,1,2247
F1116,Law Offices of David H. Greenberg,,,,1,1,1,2247
F1117,Law Offices of David A. McKay LLC,,,,1,1,1,2258
F1118,"Smith & McMorrow, P.C.",,,,1,1,1,2261
F1119,Pope and Hudgens,,,,1,1,1,2000
F1120,Wills Law Firm,,,,1,1,1,2266
F1121,"Padilla, Rodriguez & de la Garza, LLP",,,,1,1,1,2266
F1122,Ballard Spahr,,,,1,1,1,2284
F1123,Housing and Economic Rights Advocates,,,,1,1,1,2274
F1124,Stonebarger Law,,,,1,1,1,2274
F1125,Neighborhood Legal Services,,,,1,1,1,2290
F1126,"Mauriello Law Firm, APC",,,,1,1,1,2290
F1127,"Lanza & Smith, PLC",,,,1,1,1,2290
F1128,"The Grant Law Firm, PLLC",,,,1,1,1,2290
F1129,"Friscia & Associates, LLC",,,,1,1,1,2290
F1130,McGlinchey Stafford PLLC,,,,1,1,1,2299
F1131,Attorneys General of the State of Texas,,,,1,1,1,2293
F1132,Attorneys General of the State of Connecticut,,,,1,1,1,2293
F1133,Attorneys General of the State of Ohio,,,,1,1,1,2293
F1134,Morrow Morrow et al,,,,1,1,1,2299
F1135,"the Gorny Law Firm, LC",,,,1,1,1,2314
F1136,"Burns, Cunningham & Mackey, P.C.",,,,1,1,1,2314
F1137,Bergmanis Law Firm LLC,,,,1,1,1,2314
F1138,"Bingham & Lea, P.C.",,,,1,1,1,2317
F1139,"Lackey Hershman, LLP",,,,1,1,1,2317
F1140,Arias Ozzello law firm,,,,1,1,1,2330
F1141,"Adams and Reese, LLP",,,,1,1,1,2328
F1142,McTigue Law LLP,,,,1,1,1,2335
F1143,THORNTON & NAUMES LLP,,,,1,1,1,2335
F1144,MURRAY MURPHY MOUL + BASIL LLP,,,,1,1,1,2335
F1145,"Finger & Slanina, L.L.C.",,,,1,1,1,2358
F1146,McDermott Will & Emery LLP,,,,1,1,1,2359
F1147,Nelson Bumgardner Casto P.C.,,,,1,1,1,2371
F1148,"InnovaLaw, P.C.",,,,1,1,1,2371
F1149,Campbell Law,,,,1,1,1,2359
F1150,Providio Lien Counsel,,,,1,1,1,2385
F1151,Stanley Iola LLP,,,,1,1,1,2405
F1152,Tennessee Attorney General's Office,,,,1,1,1,2446
F1153,Delaware Department of Justice,,,,1,1,1,2446
F1154,Williamson & Williams,,,,1,1,1,2416
F1155,Law Offices of Todd M. Friedman,,,,1,1,1,2439
F1156,"Agruss Law Firm, LLC",,,,1,1,1,2439
F1157,"Evans Law Firm, P.A.",,,,1,1,1,2439
F1158,"Hirsch Law Firm, P.A.",,,,1,1,1,2439
F1159,"Marks & Klein, LLP",,,,1,1,1,2439
F1160,Feldman and Pinto,,,,1,1,1,2458
F1161,"Steward Law Firm, LLC",,,,1,1,1,2474
F1162,"Lyngklip & Associates Consumer Law Group, PLC",,,,1,1,1,2478
F1163,Denlca & Carton LLP,,,,1,1,1,2491
F1164,Stewart M. Weltman LLC,,,,1,1,1,2491
F1165,"Miller & Martin, PLLC",,,,1,1,1,2508
F1166,"Baker Botts, L.L.P",,,,1,1,1,2508
F1167,"Maynard, Cooper & Gale, P.C.",,,,1,1,1,2508
F1168,"Grant, Konvalinka & Harrison, PC",,,,1,1,1,2508
F1169,"Cipriani & Werner, P.C.",,,,1,1,1,2511
F1170,"Warren and Griffin, P.C.",,,,1,1,1,2508
F1171,"Heim Payne & Chorush, LLP",,,,1,1,1,2521
F1172,Butsch Roberts & Associates LLC,,,,1,1,1,2564
F1173,"Steelman, Gaunt & Horsefield",,,,1,1,1,2562
F1174,"Wise & Donahue, PLC",,,,1,1,1,2514
F1175,"Herrick, Feinstein LLP",,,,1,1,1,2577
F1176,Law Office of Steve Gibbins,,,,1,1,1,2588
F1177,"W. Pitts Carr and Associates, PC",,,,1,1,1,2583
F1178,Derby Curtis LLP,,,,1,1,1,2639
F1179,"Kramer, Dillof, Livingston & Moore",,,,1,1,1,2654
F1180,Stein Mitchell Cipollone Beato & Missner,,,,1,1,1,2654
F1181,Chaikin Law Firm PLLC,,,,1,1,1,2688
F1182,"Arthur Chapman Kettering Smetak Pikala, P.A.",,,,1,1,1,2688
F1183,Pierce Bainbridge Beck Price & Hecht LLP,,,,1,1,1,2903
F1184,Smolen & Roytman,,,,1,1,1,2903
F1185,"Caruso Law Firm, P.C.",,,,1,1,1,2903
F1186,Reich Radcliffe & Hoover LLP,,,,1,1,1,2903
F1187,Forchelli Deegan Terrana,,,,1,1,1,2903
F1188,Rogers & Hardin LLP,,,,1,1,1,2933
F1189,PHILLIPS LYTLE LLP,,,,1,1,1,2924
F1190,"SANDY LAW FIRM, P.C.",,,,1,1,1,2936
F1191,Wittels McInturff Palikovic,,,,1,1,1,2951
F1192,"MAY LIGHTFOOT, PLLC",,,,1,1,1,2924
F1193,Moore & Van Allen PLLC,,,,1,1,1,2945
F1194,"James & Carter, PLC",,,,1,1,1,2949
F1195,"Warshauer McLaughlin Law Group, P.C.",,,,1,1,1,2949
F1196,Wells and Associates,,,,1,1,1,2949
F1197,"Chicago Consumer Law Center, P.C.",,,,1,1,1,2948
F1198,Golomb Spirt Grunfeld PC,,,,1,1,1,2969
F1199,"Rawlings & Associates, PLLC",,,,1,1,1,2966
F1200,Raizner Slania LLP,,,,1,1,1,2968
F1201,Sauder Schelkopf LLC,,,,1,1,1,2968
F1202,"Levy Konigsberg, LLP",,,,1,1,1,2973
F1203,Martin Baughman,,,,1,1,1,2973
F1204,"Levy Kongsberg, LLP",,,,1,1,1,2973
F1205,SeegerWeiss LLP,,,,1,1,1,2973
F1206,Miller Schirger LLC,,,,1,1,1,2975
F1207,Faegre Drinker,,,,1,1,1,2973
F1208,"Axinn, Veltrop & Harkrider LLP",,,,1,1,1,2977
F1209,Safirstein Metcalf LLP,,,,1,1,1,2989
F1210,"Levy Konisgberg, LLP",,,,1,1,1,2973
F1211,"Dollar, Burns, Becker & Hershewe, L.C.",,,,1,1,1,2984
F1212,"Bozeman Law Firm, P.A.",,,,1,1,1,2998
F1213,The Law Office of Daniel G. Shay,,,,1,1,1,2992
F1214,"Mehri & Skalet, PLLC",,,,1,1,1,2996
F1215,"Sonosky, Chambers, Sachse, Miller & Monkman, LLP",,,,1,1,1,2996
F1216,"Browne Pelican, PLLC",,,,1,1,1,2996
F1217,Devine Goodman Rasco & Watts-FitzGerald LLP,,,,1,1,1,2994
F1218,"Fell Law, PC",,,,1,1,1,2994
F1219,Law Office of Kenneth E. Berger LLC,,,,1,1,1,2994
F1220,Dennis Spurling PLLC Attorneys at Law,,,,1,1,1,3014
F1221,"LaMacchia Law, PC",,,,1,1,1,3004
F1222,Elias LLC,,,,1,1,1,3006
F1223,Wienand and Bagin,,,,1,1,1,3014
F1224,"Levensten Law Firm, PC",,,,1,1,1,3009
F1225,Tadler Law LLP,,,,1,1,1,3009
F1226,Law Offices of Ronald Marron,,,,1,1,1,3019
F1227,Chimicles Schwartz Kriner & Donaldson-Smith LLP,,,,1,1,1,3014
F1228,"Deakle-Johnson Law Firm, PLLC",,,,1,1,1,3021
F1229,Deakle Sholtis & Hamil,,,,1,1,1,3021
F1230,"Pasley, Nuce, Mallory & Davis, LLC",,,,1,1,1,3021
F1231,"Strassburger, McKenna, Gutnick & Gefsky",,,,1,1,1,3021
F1232,"Lyons & Flood, LLP",,,,1,1,1,3028
F1233,"Mahoney & Keane, LLP",,,,1,1,1,3028
F1234,"Giuliano, McDonnell and Perrone, LLP",,,,1,1,1,3028
F1235,"Flynn, Delich and Wise, LLP",,,,1,1,1,3028
F1236,"Lane, Powell, P.C.",,,,1,1,1,3028
F1237,"Marwedel, Minichello and Reeb, PC",,,,1,1,1,3028
F1238,Hill Rivkins LLP,,,,1,1,1,3028
F1239,Gibson Robb & Lindh LLP,,,,1,1,1,3028
F1240,Kennedys Law LLP,,,,1,1,1,3028
F1241,Law Offices of Ronald Maron,,,,1,1,1,3019
F1242,The Dixon Firm,,,,1,1,1,3026
F1243,Kaveny & Kroll,,,,1,1,1,3026
F1244,Schlicter Bogard LLP,,,,1,1,1,3026
F1245,"Markovits, Stock & Demarco, LLC",,,,1,1,1,3025
F1246,"TISDALE & NAST LAW OFFICES, LLC",,,,1,1,1,3028
F1247,Derfner & Altman,,,,1,1,1,3031
F1248,Rueb Stoller Daniel,,,,1,1,1,3029
F1249,King Law,,,,1,1,1,3029
F1250,"Cadwalader, Wickersham & Taft LLP",,,,1,1,1,3031
F1251,"Streett Law Firm, P.A.",,,,1,1,1,3032
F1252,Goldman Ismail Tomaselli Brennan & Baum LLP,,,,1,1,1,3036
F1253,Robinson Bradshaw & Hinson,,,,1,1,1,3036
F1254,Turning Point Litigation; Mullins Duncan Harrell & Russell PLLC,,,,1,1,1,3036
F1255,Siri & Glimstad LLP,,,,1,1,1,3036
F1256,"Downing, Allison & Jorgenson",,,,1,1,1,3036
F1257,"Margulis Gelfand, LLC",,,,1,1,1,3036
F1258,Mack Rosenberg Law,,,,1,1,1,3036
F1259,"A. LIBERATORE, P.C.",,,,1,1,1,3036
F1260,"Law Offices of Sadaka Associates, LLC",,,,1,1,1,3036
F1261,Tinsman & Sciano Inc.,,,,1,1,1,3037
F1262,Preuss | Foster Law,,,,1,1,1,3037
F1263,Dilley Law Firm,,,,1,1,1,3037
F1264,"McIntyre Thanasides Bringgold Elliott Grimaldi & Guito, P.A.",,,,1,1,1,3037
F1265,Colorado Attorney General's Office,,,,1,1,1,3047
F1266,California Attorney General's Office,,,,1,1,1,3047
F1267,"ALLEN STOVAL NEUMAN & ASHTON, LLP",,,,1,1,1,3052
F1268,"BERGER KAHN, A Law Corporation.",,,,1,1,1,3052
F1269,LAW OFFICES OF ROBERT A. STUNTMAN. P.C.,,,,1,1,1,3052
F1270,MWH Law Group LLP,,,,1,1,1,3052
F1271,Caplan Cobb LLC,,,,1,1,1,3051
F1272,"The Blakely Firm, LLC",,,,1,1,1,3051
F1273,Dann Law,,,,1,1,1,3056
F1274,Hawkins Parnell,,,,1,1,1,3060
F1275,"DeSouza Law, PA",,,,1,1,1,3075
F1276,Miles & Stockbridge P.C.,,,,1,1,1,3075
F1277,"Pinto Coates Kyre & Bowers, PLLC",,,,1,1,1,3062
F1278,MARCUS & ZELMAN LLC,,,,1,1,1,3074
F1279,ANAPOLWEISS,,,,1,1,1,3079
F1280,CROSS LAW FIRM,,,,1,1,1,3078
F1281,"OMER LAW FIRM, PLLC",,,,1,1,1,3078
F1282,Ben Crump Law,,,,1,1,1,3080
F1283,"NS PR Law Services, LLC",,,,1,1,1,3080
F1284,The Cicala Law Firm PLLC,,,,1,1,1,3080
F1285,Liston & Deas PLLC,,,,1,1,1,3080
F1286,Forman Watkins & Krutz LLP,,,,1,1,1,3080
F1287,MSP Recovery Law Firm,,,,1,1,1,3080
F1288,"eDiscovery CoCounsel, PLLC",,,,1,1,1,3081
F1289,Pearce Lewis LLP,,,,1,1,1,3087
F1290,McKelvey Law LLC,,,,1,1,1,3087
F1291,Lytle Soule & Felty P.C.,,,,1,1,1,3087
F1292,The Sultzer Law Group P.C.,,,,1,1,1,3089
F1293,Kaplan Gore LLP,,,,1,1,1,3089
F1294,Laborde Earles Injury Lawyers,,,,1,1,1,3094
F1295,Sullivan Paipan Block McManus Coffinas & Cannavo,,,,1,1,1,3094
F1296,Park Waichman,,,,1,1,1,3094
F1297,LOWE SCOTT FISHER,,,,1,1,1,3092
F1298,Pogust Goodhead,,,,1,1,1,3094
F1299,"Marshall, Gerstein & Borun LLP",,,,1,1,1,3103
F1300,Gemini Law LLP,,,,1,1,1,3103
F1301,Fish & Richardson P.C.,,,,1,1,1,3103
F1302,Rakoczy Molino Mazzochi Siwik LLP,,,,1,1,1,3103
F1303,Plakas Mannos,,,,1,1,1,3107
F1304,Spiro Harrison & Nelson,,,,1,1,1,3107
F1305,Bathaee Dunne LLP,,,,1,1,1,3107
F1306,BoiesBattin LLP,,,,1,1,1,3107
F1307,"Steven N. Williams Law, P.C.",,,,1,1,1,3107
F1308,Modjarrad Abusaad & Said,,,,1,1,1,3114
F1309,AVA Law Group,,,,1,1,1,3125
F1310,"Bowen Hatch Law, PC",,,,1,1,1,3125
F1311,McIntyre Tate LLP,,,,1,1,1,3148
F1312,Lebaton Keller Sucharow LLP,,,,1,1,1,3149
F1313,"Newsome Melton, P.A.",,,,1,1,1,3128
F1314,"The Consumer Protection Attorney, P.A.",,,,1,1,1,3128
F1315,Kneupper & Covey P.C.,,,,1,1,1,3128
F1316,Connecticut Fair Housing Center,,,,1,1,1,3128
F1317,Law Offices of Ron Marron,,,,1,1,1,3128
F1318,Klaris Law,,,,1,1,1,3143
F1319,"Rafferty, Domnick, Cunningham, Yaffa",,,,1,1,1,3140
F1320,Dunn Sheehan,,,,1,1,1,3140
F1321,Schwaba Law Firm,,,,1,1,1,3140
F1322,Culpepper & Associates,,,,1,1,1,3140
F1323,Law Office of Barrett Yarbrough,,,,1,1,1,3140
F1324,Clark Partington,,,,1,1,1,3140
F1325,Cornell Law,,,,1,1,1,3140
F1326,"Maggs & McDermott, LLC",,,,1,1,1,1570
F1327,"WAITE, SCHNEIDER, BAYLESS & CHESLEY CO., LPA",,,,1,1,1,1431
F1328,DUMAS & ASSOCIATES,,,,1,1,1,1431
F1329,"CAULEY GELLER BOWMAN & COATES, LLP",,,,1,1,1,1431
F1330,"DOUGHERTY, HILDRE, DUDEK & HAKLAR",,,,1,1,1,1431
F1331,"GAUTHIER, DOWNING, LABARRE, BEISER & DEAN",,,,1,1,1,1431
F1332,"KENNETH B. MOLL & ASSOCIATES, LTD.",,,,1,1,1,1431
F1333,LARSONKING,,,,1,1,1,1431
F1334,HAMILTON LAW FIRM,,,,1,1,1,1700
F1335,"CURETON CAPLAN, P.C.",,,,1,1,1,1700
F1336,"SIEGEL, BRILL, GREUPNER, DUFFY & FOSTER, P.A.",,,,1,1,1,1700
F1337,Ramey & Hailey,,,,1,1,1,1570
F1338,"Lee, Lee & Lee",,,,1,1,1,1570
F1339,"Sherman & Salkow, P.C.",,,,1,1,1,1836
F1340,"Cooper & Kirkham, P.C.",,,,1,1,1,1917
F1341,Bramlett Law Offices,,,,1,1,1,2009
F1342,"Macuga, Liddle & Dubin, P.C.",,,,1,1,1,2034
F1343,Devereux Murphy LLC,,,,1,1,1,2034
F1344,Silverman & Fodera,,,,1,1,1,2034
F1345,Sweetnam LLC,,,,1,1,1,2034
F1346,"Golumb & Honik, P.C.",,,,1,1,1,2036
F1347,Kirk & Caldwell,,,,1,1,1,2047
F1348,Frilot L.L.C.,,,,1,1,1,2047
F1349,"Hailey McNamara Hall Larmann & Papale, L.L.P.",,,,1,1,1,2047
F1350,"Thompson Coe Cousins & Irons, LLP",,,,1,1,1,2047
F1351,"Lumpkin & Reeves, PLLC",,,,1,1,1,2047
F1352,"Law Offices of Richard J. Serpe, P.C.",,,,1,1,1,2047
F1353,Linkhorst & Hockin P.A.,,,,1,1,1,2047
F1354,"Mrachek, Fitzgerald, Rose, Konopka & Dow, P.A.",,,,1,1,1,2047
F1355,"Leopold Law, P.A.",,,,1,1,1,2047
F1356,"Haskell, Slaughter, Young & Rediker, LLC",,,,1,1,1,2153
F1357,"Cunningham Bounds, LLC",,,,1,1,1,2179
F1358,"Fayard & Honeycutt, APC",,,,1,1,1,2179
F1359,"Weitz & Luzenberg, P.C.",,,,1,1,1,2179
F1360,"Ryan & Maniskas, LLP",,,,1,1,1,2185
F1361,Ajamie LLP,,,,1,1,1,2185
F1362,the Mithoff Law Firm,,,,1,1,1,2185
F1363,Goodwin Procter,,,,1,1,1,2243
F1364,Hanley Conroy,,,,1,1,1,2197
F1365,Bohrer Law Firm,,,,1,1,1,2197
F1366,"Burke Harvey & Frankowski, LLC",,,,1,1,1,2187
F1367,LAW OFFICES OF ROBERT L. SALIM,,,,1,1,1,2187
F1368,LEWIS & ROBERTS,,,,1,1,1,2187
F1369,Law Offices of Dana B. Taschner,,,,1,1,1,2244
F1370,"The Brad Sohn Law Firm, PLLC",,,,1,1,1,2323
F1371,Moteverde & Associates P.C.,,,,1,1,1,2286
F1372,Tanenbaum Keale LLP,,,,1,1,1,2326
F1373,Monteverde & Associates P.C.,,,,1,1,1,2286
F1374,Laszlo Law,,,,1,1,1,2331
F1375,"Sherman, Silverstein, Kohl, Rose & Podolsky, P.A.",,,,1,1,1,2331
F1376,"Bailes, Craig & Yon, PLLC",,,,1,1,1,2387
F1377,"Thomas, Combs & Spann, PLLC",,,,1,1,1,2387
F1378,Nisen & Elliot LLC,,,,1,1,1,2338
F1379,LIPTON LAW,,,,1,1,1,2419
F1380,CRANDALL & KATT,,,,1,1,1,2419
F1381,Law Office of Lawrence G. Papale,,,,1,1,1,2332
F1382,"Bachus & Shanker, LLC",,,,1,1,1,2391
F1383,Law Offices of William Jordan,,,,1,1,1,2391
F1384,Maglio Christopher & Toale PA,,,,1,1,1,2391
F1385,Justinian PLLC,,,,1,1,1,2391
F1386,Friedman Kaplan Seiler & Adelman LLP,,,,1,1,1,2296
F1387,"Potter Stewart. Jr. Law Offices, P.C.",,,,1,1,1,2296
F1388,Steptoe & Johnson LLP,,,,1,1,1,2296
F1389,DechertLLP,,,,1,1,1,2296
F1390,Edwards Wildman Palmer LLP,,,,1,1,1,2296
F1391,Shaw Gussis Fishman Glantz Wolfson & TowbinLLC,,,,1,1,1,2296
F1392,"Hannafan & Hannafan, Ltd.",,,,1,1,1,2296
F1393,Barack Ferrazanno Kirschbaum & Nagelberg LLP,,,,1,1,1,2296
F1394,Davis & Young,,,,1,1,1,2433
F1395,TOLIVER & GAINER,,,,1,1,1,2436
F1396,"Leonard, Street and Deinard, PA",,,,1,1,1,2441
F1397,Law Offices of Michael S. Berg,,,,1,1,1,2452
F1398,THE BEASLEY FIRM,,,,1,1,1,2452
F1399,THE LAW OFFICE OF KEITH ALTMAN,,,,1,1,1,2452
F1400,PHILLIPS GROSSMAN PLLC,,,,1,1,1,2452
F1401,"Ridenour, Hienton & Lewis",,,,1,1,1,2452
F1402,"Fenet Law Firm, PLC",,,,1,1,1,2475
F1403,"Edwards Kirby, LLP",,,,1,1,1,2475
F1404,THE LAW OFFICE OF MATTHEW P. MCCUE,,,,1,1,1,2493
F1405,"Winebrake & Santillo, LLC",,,,1,1,1,2504
F1406,"CARL BECKWITH, ESQ., PC",,,,1,1,1,2472
F1407,DOYLE LOWTHER LLP,,,,1,1,1,2472
F1408,"TRENK, DIPASQUALE, DELLA FERA & SODONO, P.C.",,,,1,1,1,2472
F1409,Sedgwick LLP,,,,1,1,1,2545
F1410,Morrison Mahoney LLP,,,,1,1,1,2545
F1411,"ROSS FELLER CASEY, LLP",,,,1,1,1,2545
F1412,"FOOTE, MIELKE, CHAVEZ & O'NEIL LLC",,,,1,1,1,2545
F1413,MYRON M. CHERRY & ASSOCIATES,,,,1,1,1,2545
F1414,"Law Office of Frank L. Dardeno, LLP",,,,1,1,1,2566
F1415,Brown Rudnick,,,,1,1,1,2566
F1416,"Shaffer Lombardo Shurin, P.C.",,,,1,1,1,2567
F1417,"Law Offices of Robert A. Stutman, P.C.",,,,1,1,1,2575
F1418,"Jason J. Joy & Associates, PLLC",,,,1,1,1,2570
F1419,"Heard Law Firm, PLLC",,,,1,1,1,2570
F1420,Lovelace Law Firm,,,,1,1,1,2555
F1421,The Bellows Law Group,,,,1,1,1,2590
F1422,Bassford Remele,,,,1,1,1,2551
F1423,Corboy & Demetrio,,,,1,1,1,2551
F1424,The Levine Law Firm P.C.,,,,1,1,1,2551
F1425,"Namanny, Byrne & Owens, APC",,,,1,1,1,2551
F1426,"Scott D. Owens, P.A.",,,,1,1,1,2586
F1427,Greene Espel PLLP,,,,1,1,1,2591
F1428,Friedman Dazzio Zulanas & Bowling PC,,,,1,1,1,2595
F1429,"Hargrove Pierson & Brown, P.A.",,,,1,1,1,2613
F1430,Law Office of Mark C. Tannenbaum,,,,1,1,1,2613
F1431,"Hopkins Law Firm, LLC",,,,1,1,1,2613
F1432,"Kendall Law Group, LLP",,,,1,1,1,2615
F1433,Gottlieb & Associates,,,,1,1,1,2615
F1434,"Schall & Barasch, LLC",,,,1,1,1,2615
F1435,"THOMAS LAW OFFICES, PLLC",,,,1,1,1,2642
F1436,"NIDEL LAW, PLLC",,,,1,1,1,2642
F1437,"Bedell, Ditmar, DeVault, Pillens & Cove, P.A.",,,,1,1,1,2626
F1438,Sampson Dunlap LLP,,,,1,1,1,2626
F1439,BLACKWELL BURKE P.A.,,,,1,1,1,2666
F1440,"Cooper & Kirk, PLLC",,,,1,1,1,2664
F1441,Hammondlaw P.C.,,,,1,1,1,2669
F1442,Bass Sox Mercer,,,,1,1,1,2672
F1443,Del Mar Law Group LLP,,,,1,1,1,2670
F1444,Law Offices of Sahag Majarian II,,,,1,1,1,2672
F1445,"Heygood, Orr, Pearson",,,,1,1,1,2672
F1446,VENTURA RIBEIRO & SMITH,,,,1,1,1,2691
F1447,THE MICHAEL BRADY LYNCH FIRM,,,,1,1,1,2691
F1448,Aitken Aitken Cohn,,,,1,1,1,2693
F1449,"Stearns Weaver Miller Weissler Alhadeff & Sitterson, P.A.",,,,1,1,1,2687
F1450,"Lerner, David, Littenberg, Krumholz & Mentlik, LLP",,,,1,1,1,2687
F1451,Williams and Connelly,,,,1,1,1,2724
F1452,Law Offices of Stephen J. Nolan,,,,1,1,1,2709
F1453,"Keogh, Cox & Wilson, Ltd.",,,,1,1,1,2740
F1454,Hinshaw & Culbertson LLP,,,,1,1,1,2740
F1455,"THE LAW OFFICES OF A. CRAIG EILAND, P.C.",,,,1,1,1,2709
F1456,"SMITH, GILDEA & SCHMIDT, LLC",,,,1,1,1,2709
F1457,THE CASEY LAW FIRM,,,,1,1,1,2709
F1458,"Niemeyer, Grebel & Kruse, LLC",,,,1,1,1,2740
F1459,Nagel Rice LLP,,,,1,1,1,2740
F1460,THE WEINBERG LAW FIRM,,,,1,1,1,2738
F1461,"THE WHITEHEAD LAW FIRM, LLC",,,,1,1,1,2738
F1462,McGuire Woods LLP,,,,1,1,1,2743
F1463,Gustafson Gulek PLLC,,,,1,1,1,2744
F1464,Wehrle Law LLC,,,,1,1,1,2742
F1465,CPM,,,,1,1,1,2773
F1466,Miller Dellafera PLC,,,,1,1,1,2767
F1467,Snapka Law Firm,,,,1,1,1,2767
F1468,Arias Sanguinetti Stahle & Torrijos LLP,,,,1,1,1,2767
F1469,The Joel Bieber Firm,,,,1,1,1,2775
F1470,"Miller Weisbrod, LLP",,,,1,1,1,2754
F1471,Bruno & Bruno,,,,1,1,1,2754
F1472,The Webster Law Firm,,,,1,1,1,2750
F1473,"Lathrop GPM, LLP",,,,1,1,1,2785
F1474,"Crumley Roberts, LLP",,,,1,1,1,2768
F1475,Bumett Law Firm,,,,1,1,1,2782
F1476,"Bekman, Marder & Adkins",,,,1,1,1,2775
F1477,Zarzaur Mujumdar & Debrossee,,,,1,1,1,2775
F1478,Whitley Law Firm,,,,1,1,1,2775
F1479,Law Office of Jean Sutton Martin,,,,1,1,1,2775
F1480,"Bathgate Wegener & Wolf, P.C.",,,,1,1,1,2779
F1481,"Riker, Danzig, Scherer, Hyland & Perretti, LLP",,,,1,1,1,2779
F1482,"Carson Lynch, LLP",,,,1,1,1,2800
F1483,Kassel McVey,,,,1,1,1,2792
F1484,"Zelbst, Holmes & Butler",,,,1,1,1,2792
F1485,"Bailey Peavy Bailey, PLLC",,,,1,1,1,2789
F1486,Zonies Law LLC,,,,1,1,1,2789
F1487,Hart McLaughlin & Eldridge,,,,1,1,1,2796
F1488,LEVENTHAL pllc,,,,1,1,1,2795
