kind,pair_key,verdict,confidence,source,a,b
attorney,att|.sorensen..1|david.sorensen.berger-montague.21,same,medium,llm-batch,"names: David F. Sorensen, David Sorensen | firm(s): Berger & Montague, P.C.; BERGER & MONTAGUE, P.C.; BERGER & MONTAGUE, PC | MDLs: 1730, 2084, 2332, 2409, 2460",names: Sorensen | firm(s): (no firm recorded) | MDLs: 2409 | corpus: new_extracted | mentions: 1
attorney,att|steve.silverman.berlin-kaplan-kluger-peretz.1|steven.silverman.silverman-slutkin-thompson-white.1,distinct,medium,llm-batch,"names: Steve Silverman | firm(s): Kluger, Peretz, Kaplan & Berlin, P.L. | MDLs: 1733 | corpus: new_extracted | mentions: 1","names: Steven Silverman | firm(s): Silverman Thompson Slutkin & White, LLC | MDLs: 2879 | corpus: old_extracted | mentions: 1"
attorney,att|roman.silberfeld.ciresi-kaplan-miller-robins.1|steve.silverman.berlin-kaplan-kluger-peretz.1,distinct,high,llm-web,"names: Steve Silverman | firm(s): Kluger, Peretz, Kaplan & Berlin, P.L. | MDLs: 1733 | corpus: new_extracted | mentions: 1","names: Roman M. Silberfeld | firm(s): ROBINS, KAPLAN, MILLER & CIRESI L.L.P. | MDLs: 1935 | corpus: new_extracted | mentions: 1"
attorney,att|craig.silverman.block-cannavo-coffinas-mcmanus-paipan-sullivan.3|roman.silberfeld.ciresi-kaplan-miller-robins.1,distinct,high,llm-batch,"names: Roman M. Silberfeld | firm(s): ROBINS, KAPLAN, MILLER & CIRESI L.L.P. | MDLs: 1935 | corpus: new_extracted | mentions: 1","names: Craig M. Silverman, Craig Silverman | firm(s): Sullivan Paipan Block McManus Coffinas & Cannavo | MDLs: 3044, 3094 | corpus: new_extracted | mentions: 3"
attorney,att|berry.cooper.cooper-deal-holton.1|p.cooper.cooper.3,distinct,high,llm-web,"names: Berry Cooper | firm(s): Deal, Cooper & Holton, PLLC | MDLs: 2051 | corpus: new_extracted | mentions: 1","names: P. Davis Cooper | firm(s): Cooper Law Partners, PLLC; COOPER LAW PARTNERS PLLC | MDLs: 3092 | corpus: new_extracted | mentions: 3"
attorney,att|david.peterson.peterson.1|james.peterson.bee-carper-deitzler-hill-peterson.1,distinct,high,llm-web,"names: James C. Peterson | firm(s): Hill, Peterson, Carper, Bee & Deitzler, PLLC | MDLs: 1733 | corpus: new_extracted | mentions: 1","names: David M. Peterson | firm(s): Peterson & Associates, P.C. | MDLs: 1968 | corpus: new_extracted | mentions: 1"
attorney,att|david.peterson.peterson.1|heather.peterson.kirtland-packard.2,distinct,high,llm-batch,"names: David M. Peterson | firm(s): Peterson & Associates, P.C. | MDLs: 1968 | corpus: new_extracted | mentions: 1",names: HEATHER M. PETERSON | firm(s): KIRTLAND & PACKARD LLP; Kirtland & Packard LLP | MDLs: 2199 | corpus: new_extracted | mentions: 2
attorney,att|david.peterson.peterson.1|sara.peters.kelly-melodia-schoenberger-walkup.1,distinct,high,llm-batch,"names: David M. Peterson | firm(s): Peterson & Associates, P.C. | MDLs: 1968 | corpus: new_extracted | mentions: 1","names: Sara M. Peters | firm(s): Walkup, Melodia, Kelly and Schoenberger, APC | MDLs: 3084 | corpus: new_extracted | mentions: 1"
attorney,att|heather.peterson.kirtland-packard.2|sara.peters.kelly-melodia-schoenberger-walkup.1,distinct,high,llm-batch,names: HEATHER M. PETERSON | firm(s): KIRTLAND & PACKARD LLP; Kirtland & Packard LLP | MDLs: 2199 | corpus: new_extracted | mentions: 2,"names: Sara M. Peters | firm(s): Walkup, Melodia, Kelly and Schoenberger, APC | MDLs: 3084 | corpus: new_extracted | mentions: 1"
attorney,att|alan.stone.hadley-mccoy-milbank-tweed.1|john.stoia.coughlin-dowd-geller-lerach-robbins-rudman-stoia.4,distinct,high,llm-batch,"names: John J. Stoia, Jr. [suffix jr] | firm(s): Robbins Geller Rudman & Dowd LLP; Lerach Coughlin Stoia Geller Rudman & Robbins LLP; Coughlin Stoia Geller Rudm","names: Alan J. Stone | firm(s): Milbank, Tweed, Hadley & McCoy LLP | MDLs: 2296 | corpus: old_extracted | mentions: 1"
attorney,att|alan.stone.hadley-mccoy-milbank-tweed.1|gene.stonebarger..1,distinct,high,llm-batch,names: Gene J. Stonebarger | firm(s): (no firm recorded) | MDLs: 2046 | corpus: new_extracted | mentions: 1,"names: Alan J. Stone | firm(s): Milbank, Tweed, Hadley & McCoy LLP | MDLs: 2296 | corpus: old_extracted | mentions: 1"
attorney,att|fred.longer.berman-fishbein-levin-sedran.2|frederick.longer.berman-levin-sedran.4,same,high,llm-batch,"names: Frederick Longer, Frederick S. Longer | firm(s): Levin Sedran & Berman LLP | MDLs: 2592, 2924, 3089 | corpus: new_extracted/old_extracted | mentions: 4","names: Fred Longer | firm(s): Levin, Fishbein, Sedran & Berman | MDLs: 2434, 2924 | corpus: new_extracted/old_extracted | mentions: 2"
attorney,att|hunter.lundy.lundy-soileau-south.1|matthew.lundy.davis-lundy.9,distinct,high,llm-web,"names: Matthew E. Lundy, Matthew Lundy | firm(s): Lundy & Davis, LLP | MDLs: 1742, 2179 | corpus: new_extracted/old_extracted | mentions: 9",names: Hunter Lundy | firm(s): Lundy Lundy Soileau & South | MDLs: 2741 | corpus: old_extracted | mentions: 1
attorney,att|d.blankinship..1|garrett.blanchfield.blanchfield-reinhardt-wendorf.7,distinct,high,llm-batch,"names: Garrett Blanchfield, Garrett Blanchfield, Jr., Garrett D. Blanchfield [suffix jr] | firm(s): Reinhardt Wendorf & Blanchfield; Reinhardt, Wendorf & Blanch",names: D. Greg Blankinship | firm(s): (no firm recorded) | MDLs: 2695 | corpus: old_extracted | mentions: 1
attorney,att|francois.blaudeau.davis-garrison-henninger.1|gayle.blatt.blatt-casey-franca-francavilla-gerry-penfield-schenk-villa.11,distinct,high,llm-batch,"names: Gayle M. Blatt, Gayle Blatt | firm(s): Casey Gerry Schenk Francavilla Blatt & Penfield, LLP; Casey Gerry Schenk Francavilla Blatt & Penfield LLP; Casey G",names: Francois M. Blaudeau | firm(s): Henninger Garrison Davis LLC | MDLs: 2795 | corpus: old_extracted | mentions: 1
attorney,att|michael.blakely.kilpatrick-mcglamry-morrison-norwood-pope.4|mj.blakely.blakely.1,same,medium,llm-batch,"names: Michael J. Blakely, Jr., Michael J. Blakely, Michael J. Blakely, II [suffix jr/2] | firm(s): Pope McGlamry, P.C.; Pope McGlamry; Pope, McGlamry, Kilpatri","names: M.J. Blakely | firm(s): The Blakely Firm, LLC | MDLs: 3051 | corpus: new_extracted | mentions: 1"
attorney,att|mj.blakely.blakely.1|tara.blake.butler-snow.3,distinct,high,llm-batch,"names: Tara L. Blake, Tara L. Blake, Esq. | firm(s): Butler Snow LLP | MDLs: 2974 | corpus: new_extracted | mentions: 3","names: M.J. Blakely | firm(s): The Blakely Firm, LLC | MDLs: 3051 | corpus: new_extracted | mentions: 1"
attorney,att|jerry.blackwell.blackwell-burke.1|mj.blakely.blakely.1,distinct,high,llm-batch,"names: M.J. Blakely | firm(s): The Blakely Firm, LLC | MDLs: 3051 | corpus: new_extracted | mentions: 1",names: Jerry W. Blackwell | firm(s): BLACKWELL BURKE P.A. | MDLs: 2666 | corpus: old_extracted | mentions: 1
attorney,att|jr.rogers.robert-rogers.1|thomas.rogers.brickman-patrick-richardson-westbrook.1,distinct,high,llm-batch,"names: Thomas Rogers | firm(s): Richardson, Patrick, Westbrook & Brickman, LLC | MDLs: 1742 | corpus: new_extracted | mentions: 1",names: J.R. Rogers | firm(s): LAW OFFICES OF J. ROBERT ROGERS | MDLs: 2187 | corpus: old_extracted | mentions: 1
attorney,att|danielle.rogers.emison-langdon.3|jr.rogers.robert-rogers.1,distinct,high,llm-batch,names: Danielle Rogers | firm(s): Langdon & Emison | MDLs: 3081 | corpus: new_extracted | mentions: 3,names: J.R. Rogers | firm(s): LAW OFFICES OF J. ROBERT ROGERS | MDLs: 2187 | corpus: old_extracted | mentions: 1
attorney,att|j.rogers.robert-rogers.3|jr.rogers.robert-rogers.1,same,high,llm-batch,"names: J. R. Rogers, J. Robert Rogers | firm(s): Law Offices of J. Robert Rogers | MDLs: 2187, 2440 | corpus: old_extracted | mentions: 3",names: J.R. Rogers | firm(s): LAW OFFICES OF J. ROBERT ROGERS | MDLs: 2187 | corpus: old_extracted | mentions: 1
attorney,att|erin.rogiers.guerra-watts.6|jr.rogers.robert-rogers.1,distinct,high,llm-batch,names: J.R. Rogers | firm(s): LAW OFFICES OF J. ROBERT ROGERS | MDLs: 2187 | corpus: old_extracted | mentions: 1,names: Erin Rogiers | firm(s): Watts Guerra LLP | MDLs: 2885 | corpus: old_extracted | mentions: 6
attorney,att|lori.andrus.anderson-andrus-liberty.2|vance.andrus.andrus-boudreaux-esq-hood-lemoine-tonore-vance-wagstaff.7,distinct,high,llm-web,"names: Lori E. Andrus, Lori Andrus | firm(s): Andrus Liberty & Anderson LLP; Andrus Anderson, LLP | MDLs: 1911, 2741 | corpus: new_extracted/old_extracted | men","names: Vance R. Andrus, Vance Andrus, Vance R. Andrus, Esq. | firm(s): Vance Andrus, Esq.; Andrus, Boudreaux, Lemoine & Tonore; Andrus, Boudreaux, Lemoine & Ton"
attorney,att|jennie.anderson.anderson-andrus.4|lori.andrus.anderson-andrus-liberty.2,distinct,high,llm-web,"names: Lori E. Andrus, Lori Andrus | firm(s): Andrus Liberty & Anderson LLP; Andrus Anderson, LLP | MDLs: 1911, 2741 | corpus: new_extracted/old_extracted | men","names: Jennie Lee Anderson, Jennie Anderson | firm(s): ANDRUS ANDERSON LLP; Andrus Anderson, LLP | MDLs: 2420, 2789, 3047 | corpus: new_extracted/old_extracted "
attorney,att|ben.anderson.anderson.1|lori.andrus.anderson-andrus-liberty.2,distinct,high,llm-web,"names: Lori E. Andrus, Lori Andrus | firm(s): Andrus Liberty & Anderson LLP; Andrus Anderson, LLP | MDLs: 1911, 2741 | corpus: new_extracted/old_extracted | men",names: Ben Anderson | firm(s): ANDERSON LAW OFFICES | MDLs: 2187 | corpus: old_extracted | mentions: 1
attorney,att|benjamin.anderson.anderson.1|lori.andrus.anderson-andrus-liberty.2,distinct,high,llm-web,"names: Lori E. Andrus, Lori Andrus | firm(s): Andrus Liberty & Anderson LLP; Andrus Anderson, LLP | MDLs: 1911, 2741 | corpus: new_extracted/old_extracted | men","names: Benjamin H. Anderson | firm(s): Anderson Law Offices, LLC | MDLs: 2440 | corpus: old_extracted | mentions: 1"
attorney,att|erika.anderson..1|lori.andrus.anderson-andrus-liberty.2,distinct,high,llm-batch,"names: Lori E. Andrus, Lori Andrus | firm(s): Andrus Liberty & Anderson LLP; Andrus Anderson, LLP | MDLs: 1911, 2741 | corpus: new_extracted/old_extracted | men",names: Erika E. Anderson | firm(s): (no firm recorded) | MDLs: 2695 | corpus: old_extracted | mentions: 1
attorney,att|jennie.anderson.anderson-andrus.4|vance.andrus.andrus-boudreaux-esq-hood-lemoine-tonore-vance-wagstaff.7,distinct,high,llm-web,"names: Vance R. Andrus, Vance Andrus, Vance R. Andrus, Esq. | firm(s): Vance Andrus, Esq.; Andrus, Boudreaux, Lemoine & Tonore; Andrus, Boudreaux, Lemoine & Ton","names: Jennie Lee Anderson, Jennie Anderson | firm(s): ANDRUS ANDERSON LLP; Andrus Anderson, LLP | MDLs: 2420, 2789, 3047 | corpus: new_extracted/old_extracted "
attorney,att|a.andrews..1|anne.andrews.andrews-higgins-razmara-thornton-thorton.8,distinct,high,llm-batch,names: A. James Andrews | firm(s): (no firm recorded) | MDLs: 1845 | corpus: new_extracted | mentions: 1,"names: Anne Andrews | firm(s): Andrews & Thorton; Andrews Thorton; Andrews Thornton Higgins Razmara, LLP | MDLs: 2087, 2391, 2666, 2740 | corpus: new_extracted/"
attorney,att|benjamin.anderson.anderson.1|william.anderson.cuneo-gilbert-laduca.1,distinct,high,llm-batch,"names: William H. Anderson | firm(s): Cuneo Gilbert & LaDuca, LLP | MDLs: 2588 | corpus: new_extracted | mentions: 1","names: Benjamin H. Anderson | firm(s): Anderson Law Offices, LLC | MDLs: 2440 | corpus: old_extracted | mentions: 1"
attorney,att|ben.anderson.anderson.1|jennie.anderson.anderson-andrus.4,distinct,high,llm-web,"names: Jennie Lee Anderson, Jennie Anderson | firm(s): ANDRUS ANDERSON LLP; Andrus Anderson, LLP | MDLs: 2420, 2789, 3047 | corpus: new_extracted/old_extracted ",names: Ben Anderson | firm(s): ANDERSON LAW OFFICES | MDLs: 2187 | corpus: old_extracted | mentions: 1
attorney,att|benjamin.anderson.anderson.1|jennie.anderson.anderson-andrus.4,distinct,high,llm-web,"names: Jennie Lee Anderson, Jennie Anderson | firm(s): ANDRUS ANDERSON LLP; Andrus Anderson, LLP | MDLs: 2420, 2789, 3047 | corpus: new_extracted/old_extracted ","names: Benjamin H. Anderson | firm(s): Anderson Law Offices, LLC | MDLs: 2440 | corpus: old_extracted | mentions: 1"
attorney,att|ben.anderson.anderson.1|benjamin.anderson.anderson.1,same,high,llm-batch,names: Ben Anderson | firm(s): ANDERSON LAW OFFICES | MDLs: 2187 | corpus: old_extracted | mentions: 1,"names: Benjamin H. Anderson | firm(s): Anderson Law Offices, LLC | MDLs: 2440 | corpus: old_extracted | mentions: 1"
attorney,att|colleen.garvey.jennings-stranch.2|cynthia.garber.onderlaw.2,distinct,high,llm-batch,names: Colleen Garvey | firm(s): Stranch Jennings | MDLs: 3140 | corpus: new_extracted | mentions: 2,names: Cynthia Garber | firm(s): OnderLaw | MDLs: 3140 | corpus: new_extracted | mentions: 2
attorney,att|steve.shadowen.aronchick-hangley-pudlin-segal.1|steven.shadowen.hilliard-shadowen.1,same,high,llm-batch,names: Steve D. Shadowen | firm(s): HANGLEY ARONCHICK SEGAL & PUDLIN | MDLs: 1935 | corpus: new_extracted | mentions: 1,names: Steven D. Shadowen | firm(s): Hilliard & Shadowen LLC | MDLs: 2460 | corpus: old_extracted | mentions: 1
attorney,att|steve.shadowen.hillard-hilliard-shadowen.7|steven.shadowen.hilliard-shadowen.1,same,high,llm-batch,"names: Steve D. Shadowen | firm(s): HILLIARD & SHADOWEN LLC; Hilliard & Shadowen LLC; HILLIARD & SHADOWEN LLP | MDLs: 2409, 2445, 2472, 2516, 2878 | corpus: new",names: Steven D. Shadowen | firm(s): Hilliard & Shadowen LLC | MDLs: 2460 | corpus: old_extracted | mentions: 1
attorney,att|dena.sharp.gibbs-girard-sharp.11|james.shah.finkelman-media-miller-shah-shepherd.8,distinct,high,llm-batch,"names: James C. Shah | firm(s): Shepherd, Finkelman, Miller & Shah, LLP; SHEPHERD, FINKELMAN, MILLER & SHAH, LLP; Shepherd Finkelman Miller & Shah - Media | MDL","names: Dena C. Sharp, Dena Sharp | firm(s): Girard Sharp LLP; Girard Gibbs LLP; Girard Sharp, LLP | MDLs: 2724, 2819, 2966, 3014, 3107, 3113 | corpus: new_extra"
attorney,att|james.shah.finkelman-media-miller-shah-shepherd.8|tayjes.shah.miller.1,distinct,high,llm-web,"names: James C. Shah | firm(s): Shepherd, Finkelman, Miller & Shah, LLP; SHEPHERD, FINKELMAN, MILLER & SHAH, LLP; Shepherd Finkelman Miller & Shah - Media | MDL",names: Tayjes Shah | firm(s): The Miller Law Firm | MDLs: 2391 | corpus: old_extracted | mentions: 1
attorney,att|chris.coffin.baudin-coffin-pendley.3|christopher.coffin.baudin-coffin-pendley.13,same,high,llm-batch,"names: Christopher Coffin, Christopher L. Coffin | firm(s): Pendley, Baudin & Coffin, LLP; Pendley, Baudin & Coffin, L.L.P.; PENDLEY, BAUDIN & COFFIN, L.L.P. | ","names: Chris Coffin | firm(s): Pendley, Baudin & Coffin, LLP | MDLs: 2406, 2441, 2502 | corpus: new_extracted/old_extracted | mentions: 3"
attorney,att|christopher.coffin.baudin-coffin-pendley.13|richard.coffman.coffman.7,distinct,high,llm-batch,"names: Christopher Coffin, Christopher L. Coffin | firm(s): Pendley, Baudin & Coffin, LLP; Pendley, Baudin & Coffin, L.L.P.; PENDLEY, BAUDIN & COFFIN, L.L.P. | ","names: Richard L. Coffman, Richard Coffman | firm(s): The Coffman Law Firm; THE COFFMAN LAW FIRM | MDLs: 1921, 2046, 2357 | corpus: new_extracted/old_extracted "
attorney,att|h.montague.berger-montague.10|laddie.montague.berger-montague.1,same,high,llm-batch,"names: H. Laddie Montague, Jr., H. Laddie Montague [suffix jr] | firm(s): Berger & Montague, P.C.; BERGER & MONTAGUE, P.C.; Berger & Montague, PC | MDLs: 1768, ","names: Laddie Montague | firm(s): Berger & Montague, P.C. | MDLs: 2567 | corpus: old_extracted | mentions: 1"
attorney,att|doug.monsour.monsour.14|douglas.monsour.monsour.3,same,high,llm-batch,"names: Doug Monsour | firm(s): Monsour Law Firm; The Monsour Law Firm; MONSOUR LAW FIRM | MDLs: 1928, 2187, 2272, 2885, 3081 | corpus: new_extracted/old_extract","names: Douglas Monsour, Douglas C. Monsour | firm(s): Monsour Law Firm | MDLs: 2885, 3140 | corpus: new_extracted/old_extracted | mentions: 3"
attorney,att|justin.green.cambria-green-kreindler-lipsitz-scime.3|kc.green..1,distinct,medium,llm-batch,"names: Justin T. Green | firm(s): Kreindler & Kreindler LLP; Kreindler & Kreindler, LLP/ Lipsitz, Green Scime Cambria, LLP | MDLs: 1570, 2085 | corpus: new_extr",names: K.C. Green | firm(s): (no firm recorded) | MDLs: 2372 | corpus: new_extracted | mentions: 1
attorney,att|justin.green.cambria-green-kreindler-lipsitz-scime.3|robert.green.green-noblin.1,distinct,high,llm-web,"names: Justin T. Green | firm(s): Kreindler & Kreindler LLP; Kreindler & Kreindler, LLP/ Lipsitz, Green Scime Cambria, LLP | MDLs: 1570, 2085 | corpus: new_extr","names: Robert S. Green | firm(s): Green & Noblin, P.C. | MDLs: 2792 | corpus: old_extracted | mentions: 1"
attorney,att|francis.greene.combs-edelman-goodwin-latturner.2|kc.green..1,distinct,medium,llm-batch,"names: Francis R. Greene | firm(s): Edelman, Combs, Latturner & Goodwin, LLC | MDLs: 2223 | corpus: new_extracted | mentions: 2",names: K.C. Green | firm(s): (no firm recorded) | MDLs: 2372 | corpus: new_extracted | mentions: 1
attorney,att|david.greenberg.david-greenberg.1|kc.green..1,distinct,high,llm-batch,names: David Greenberg | firm(s): Law Offices of David H. Greenberg | MDLs: 2247 | corpus: new_extracted | mentions: 1,names: K.C. Green | firm(s): (no firm recorded) | MDLs: 2372 | corpus: new_extracted | mentions: 1
attorney,att|bruce.greenberg.depalma-greenberg-lite.1|david.greenberg.david-greenberg.1,distinct,high,llm-web,names: David Greenberg | firm(s): Law Offices of David H. Greenberg | MDLs: 2247 | corpus: new_extracted | mentions: 1,"names: Bruce D. Greenberg | firm(s): Lite DePalma Greenberg, LLC | MDLs: 2687 | corpus: old_extracted | mentions: 1"
attorney,att|kc.green..1|savannah.green.aylstock-kreis-overholtz-witkin.2,distinct,high,llm-batch,names: K.C. Green | firm(s): (no firm recorded) | MDLs: 2372 | corpus: new_extracted | mentions: 1,"names: Savannah Green | firm(s): Aylstock, Witkin, Kreis & Overholtz | MDLs: 3140 | corpus: new_extracted | mentions: 2"
attorney,att|kc.green..1|robin.greenwald.luxenberg-luzenberg-weitz.13,distinct,high,llm-batch,names: K.C. Green | firm(s): (no firm recorded) | MDLs: 2372 | corpus: new_extracted | mentions: 1,"names: Robin L. Greenwald, Robin Greenwald | firm(s): Weitz & Luzenberg, P.C.; Weitz & Luxenberg, P.C.; Weitz & Luxenberg, PC | MDLs: 2179, 2543, 2672, 2741 | c"
attorney,att|james.green.ashcraft-gerel.1|kc.green..1,distinct,medium,llm-batch,names: K.C. Green | firm(s): (no firm recorded) | MDLs: 2372 | corpus: new_extracted | mentions: 1,"names: James F. Green | firm(s): ASHCRAFT & GEREL, LLP | MDLs: 2436 | corpus: old_extracted | mentions: 1"
attorney,att|bruce.greenberg.depalma-greenberg-lite.1|kc.green..1,distinct,high,llm-batch,names: K.C. Green | firm(s): (no firm recorded) | MDLs: 2372 | corpus: new_extracted | mentions: 1,"names: Bruce D. Greenberg | firm(s): Lite DePalma Greenberg, LLC | MDLs: 2687 | corpus: old_extracted | mentions: 1"
attorney,att|kc.green..1|robert.green.green-noblin.1,distinct,medium,llm-batch,names: K.C. Green | firm(s): (no firm recorded) | MDLs: 2372 | corpus: new_extracted | mentions: 1,"names: Robert S. Green | firm(s): Green & Noblin, P.C. | MDLs: 2792 | corpus: old_extracted | mentions: 1"
attorney,att|bert.greenwell.bart-morris.1|kc.green..1,distinct,high,llm-batch,names: K.C. Green | firm(s): (no firm recorded) | MDLs: 2372 | corpus: new_extracted | mentions: 1,"names: Bert Greenwell | firm(s): Morris Bart, LLC | MDLs: 2846 | corpus: old_extracted | mentions: 1"
